MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
60,4,68.0,10769,1,1,0,3,2,4,0,5,2,2,0,5,8,5,2007,2007,1,1,13,14,2,0.0,3,2,2,2,3,3,6,20.0,1,0.0,846.0,866.0,1,5,1,5,866,902,0,1768,0.0,0.0,2,1,3,1,3,7,7,0,0,1,2007,2,2.0,578.0,3,3,2,144,105,0,0,0,0,0,0,1,0,4,2009,9,4,212000
60,4,0.0,11616,1,1,0,3,2,1,0,19,2,2,0,5,6,5,1978,1978,3,1,6,6,0,328.0,2,2,1,3,3,2,3,438.0,1,0.0,234.0,672.0,1,2,1,5,672,714,0,1386,0.0,0.0,2,1,3,1,2,6,7,1,3,1,1978,3,2.0,440.0,3,3,2,335,0,0,0,0,0,0,4,1,0,4,2010,9,0,158900
160,1,24.0,2280,1,2,3,3,2,4,0,21,2,2,3,5,7,5,1999,1999,1,1,8,8,1,360.0,2,2,2,2,3,1,5,549.0,1,0.0,195.0,744.0,1,3,1,5,757,744,0,1501,0.0,0.0,2,1,3,1,2,6,7,0,0,5,1999,1,2.0,440.0,3,3,2,0,0,0,0,0,0,0,0,1,0,8,2008,9,4,179400
60,4,65.0,12257,1,1,0,3,2,4,0,15,2,2,0,5,8,5,1995,1995,1,1,13,14,1,513.0,3,2,2,2,3,3,2,56.0,5,64.0,1198.0,1318.0,1,5,1,5,1328,1203,0,2531,0.0,0.0,2,1,4,1,3,9,7,1,3,1,1995,2,3.0,752.0,3,3,2,222,98,0,0,0,0,0,0,1,0,11,2007,9,4,290000
20,4,70.0,9100,1,1,3,3,2,4,0,12,2,2,0,2,6,6,1959,1959,3,1,14,15,2,0.0,2,2,1,3,3,1,3,612.0,1,0.0,252.0,864.0,1,5,1,5,864,0,0,864,0.0,0.0,1,0,2,1,2,5,7,0,0,5,2008,1,1.0,300.0,5,5,2,0,0,0,0,0,0,0,0,3,450,10,2009,9,4,127500
30,5,60.0,6911,1,1,3,3,2,2,0,3,1,2,0,2,5,5,1924,1950,1,1,14,15,2,0.0,2,2,2,3,3,2,2,405.0,1,0.0,740.0,1145.0,1,2,1,5,1301,0,0,1301,0.0,0.0,1,0,2,1,1,5,6,0,0,5,1965,1,2.0,440.0,3,3,2,0,0,0,0,0,0,0,0,1,0,10,2009,9,4,100000
60,1,72.0,8640,1,1,3,3,2,4,0,21,2,2,0,5,7,5,2009,2009,1,1,13,14,2,0.0,2,2,2,2,3,2,6,24.0,1,0.0,732.0,756.0,1,5,1,5,764,783,0,1547,0.0,0.0,2,1,3,1,3,7,7,0,0,1,2009,1,2.0,614.0,3,3,2,169,45,0,0,0,0,0,0,1,0,6,2010,2,4,215200
60,4,82.0,9430,1,1,3,3,2,4,0,15,2,2,0,5,8,5,1999,1999,1,1,13,14,1,673.0,3,2,2,2,3,2,6,1163.0,1,0.0,89.0,1252.0,1,5,1,5,1268,1097,0,2365,1.0,0.0,2,1,3,1,3,8,7,1,4,1,1999,2,3.0,856.0,3,3,2,0,128,0,0,180,0,0,0,1,0,7,2009,9,4,337000
120,4,30.0,9549,1,1,0,3,2,1,0,24,2,2,4,2,8,5,1995,1996,3,1,3,3,2,0.0,3,3,2,2,4,3,2,437.0,6,1057.0,0.0,1494.0,1,5,1,5,1494,0,0,1494,1.0,0.0,1,1,2,1,4,6,7,1,4,1,1995,3,2.0,481.0,3,3,2,0,30,0,0,216,0,0,0,1,0,4,2006,9,4,270000
20,4,75.0,14587,1,1,0,3,2,4,0,21,2,2,0,2,9,5,2008,2008,1,1,13,14,3,284.0,3,2,2,2,3,1,1,0.0,1,0.0,1498.0,1498.0,1,5,1,5,1506,0,0,1506,0.0,0.0,2,0,2,1,4,6,7,1,4,1,2008,3,2.0,592.0,3,3,2,0,174,0,0,0,0,0,0,1,0,8,2008,6,5,264132
60,4,80.0,10421,1,1,3,3,2,4,0,14,2,2,0,5,7,5,1988,1988,1,1,6,6,1,42.0,2,2,1,2,3,1,6,394.0,1,0.0,586.0,980.0,1,2,1,5,980,734,0,1714,0.0,0.0,2,1,3,1,2,7,7,1,3,1,1988,1,2.0,496.0,3,3,2,228,66,156,0,0,0,0,3,3,500,3,2010,9,4,196500
50,4,75.0,12508,1,1,0,3,2,4,0,11,2,2,0,0,6,7,1940,1985,1,1,13,14,2,0.0,2,2,1,2,3,2,5,660.0,1,0.0,323.0,983.0,1,5,1,5,983,767,0,1750,1.0,0.0,2,0,4,1,2,7,4,0,0,1,1989,1,1.0,423.0,3,3,2,245,0,156,0,0,0,0,0,3,1300,7,2008,9,4,160000
20,4,70.0,9100,1,1,3,3,2,4,0,5,2,2,0,2,7,5,2004,2005,3,1,13,14,2,0.0,3,2,2,2,3,1,6,24.0,1,0.0,1836.0,1860.0,1,5,1,5,1836,0,0,1836,0.0,0.0,2,0,3,1,3,8,7,1,4,1,2004,3,2.0,484.0,3,3,2,120,33,0,0,0,0,0,0,1,0,10,2006,9,4,216837
60,4,47.0,53504,1,1,1,1,2,1,1,22,2,2,0,5,8,5,2003,2003,3,1,5,16,1,603.0,4,2,2,2,3,4,5,1416.0,1,0.0,234.0,1650.0,1,5,1,5,1690,1589,0,3279,1.0,0.0,3,1,4,1,4,12,4,1,4,3,2003,3,3.0,841.0,3,3,2,503,36,0,0,210,0,0,0,1,0,6,2010,9,4,538000
85,4,0.0,7252,1,1,0,3,2,1,0,19,2,2,0,6,5,5,1982,1982,3,1,14,15,2,0.0,2,2,1,2,3,3,6,685.0,1,0.0,173.0,858.0,1,2,1,5,858,0,0,858,1.0,0.0,1,0,2,1,2,5,7,0,0,5,1983,1,2.0,576.0,3,3,2,120,0,0,0,0,0,0,0,1,0,4,2009,9,4,134900
20,4,67.0,8877,1,1,3,3,2,4,0,7,2,2,0,2,4,5,1951,1951,1,1,14,15,2,0.0,2,2,1,1,2,1,2,836.0,1,0.0,0.0,836.0,1,2,1,3,1220,0,0,1220,0.0,0.0,1,0,2,1,2,6,7,0,0,5,1951,1,2.0,396.0,3,3,2,0,0,0,0,0,0,0,0,1,0,4,2006,0,4,102000
80,4,94.0,7819,1,1,3,3,2,4,0,7,2,2,0,7,6,5,1976,1976,1,1,10,11,2,0.0,2,2,1,3,3,3,5,422.0,4,127.0,480.0,1029.0,1,2,1,5,1117,0,0,1117,1.0,0.0,1,0,3,1,2,6,7,1,3,5,1976,1,2.0,672.0,3,3,2,144,0,0,0,0,0,0,3,1,0,3,2010,9,0,107000
20,4,70.0,10150,1,1,3,3,2,4,0,12,1,2,0,2,5,5,1958,1958,1,1,14,15,2,1.0,2,2,1,3,3,1,3,456.0,1,0.0,456.0,912.0,1,5,1,4,912,0,0,912,0.0,0.0,1,0,2,1,2,5,7,0,0,1,1958,2,1.0,275.0,3,3,2,0,0,0,0,0,0,0,0,1,0,7,2007,0,4,114500
20,4,110.0,14226,1,1,3,3,2,0,0,16,2,2,0,2,8,5,2006,2006,3,1,13,14,1,375.0,3,2,2,2,3,3,1,0.0,1,0.0,1935.0,1935.0,1,3,1,5,1973,0,0,1973,0.0,0.0,2,0,3,1,3,9,7,1,4,1,2006,3,3.0,895.0,3,3,2,315,45,0,0,0,0,0,0,1,0,7,2007,6,5,395000
120,5,32.0,4500,1,1,3,3,2,2,0,11,2,2,4,2,6,5,1998,1998,3,1,13,14,1,320.0,2,2,2,4,3,1,6,866.0,1,0.0,338.0,1204.0,1,5,1,5,1204,0,0,1204,1.0,0.0,2,0,2,1,2,5,7,0,0,1,1998,3,2.0,412.0,3,3,2,0,247,0,0,0,0,0,0,1,0,6,2009,9,4,162000
20,4,86.0,11210,1,1,0,3,2,4,0,5,2,2,0,2,7,5,2005,2006,1,1,13,14,1,240.0,3,2,2,2,3,3,6,20.0,1,0.0,1594.0,1614.0,1,5,1,5,1614,0,0,1614,0.0,0.0,2,0,3,1,3,7,7,0,0,1,2005,2,3.0,865.0,3,3,2,144,59,0,0,0,0,0,0,1,0,7,2006,6,5,221500
20,4,100.0,13350,1,1,0,3,2,4,0,19,2,2,0,2,5,5,1974,1974,3,1,6,11,2,0.0,2,2,1,3,3,1,5,762.0,1,0.0,102.0,864.0,1,2,1,5,894,0,0,894,1.0,0.0,1,0,3,1,2,5,7,1,2,1,1974,1,2.0,440.0,3,3,2,241,0,0,0,0,0,0,3,1,0,6,2006,9,4,142500
90,3,60.0,8400,1,1,3,3,2,4,0,20,1,2,2,2,5,5,1977,1977,1,1,10,11,1,320.0,2,2,3,0,0,0,0,0.0,0,0.0,0.0,0.0,1,2,1,5,2020,0,0,2020,0.0,0.0,2,0,4,2,2,10,7,2,3,5,1977,1,2.0,630.0,3,3,2,0,0,0,0,0,0,0,0,1,0,10,2007,9,4,144000
90,4,78.0,10530,1,1,3,3,2,4,0,11,2,2,2,6,6,5,1977,1977,1,1,10,7,1,90.0,2,2,1,2,3,4,6,975.0,1,0.0,0.0,975.0,1,2,1,5,1004,0,0,1004,1.0,0.0,1,0,2,1,2,4,7,0,0,1,1977,1,2.0,504.0,3,3,2,0,0,0,0,0,0,0,0,1,0,5,2006,9,4,135000
20,4,63.0,7875,1,1,3,3,2,4,0,8,2,2,0,2,7,5,1995,1996,1,1,6,6,1,38.0,2,2,2,2,4,1,1,0.0,1,0.0,1237.0,1237.0,1,3,1,5,1253,0,0,1253,0.0,0.0,2,0,3,1,2,6,7,1,3,1,1995,3,2.0,402.0,3,3,2,220,21,0,0,0,0,0,0,1,0,6,2007,9,4,176000
60,4,65.0,7153,1,1,3,3,2,4,0,20,2,2,0,5,6,5,1992,1992,1,1,13,14,2,0.0,3,3,2,2,3,1,5,387.0,1,0.0,374.0,761.0,1,5,1,5,810,793,0,1603,0.0,0.0,2,1,3,1,3,7,7,0,0,1,1992,2,2.0,484.0,3,3,2,0,124,0,0,0,0,0,0,1,0,7,2006,9,4,175900
20,4,67.0,16285,1,1,1,3,2,4,0,5,2,2,0,2,7,5,2001,2002,1,1,13,14,2,0.0,3,2,2,2,3,1,1,0.0,1,0.0,1413.0,1413.0,1,5,1,5,1430,0,0,1430,0.0,0.0,2,0,3,1,3,6,7,0,0,1,2001,2,2.0,605.0,3,3,2,0,33,0,0,0,0,0,0,1,0,6,2009,9,4,187100
85,4,0.0,9101,1,1,0,3,2,0,0,11,2,2,0,6,5,6,1978,1978,1,1,10,11,1,104.0,2,3,2,2,3,3,6,1097.0,1,0.0,0.0,1097.0,1,5,1,5,1110,0,0,1110,1.0,0.0,1,0,1,1,3,4,7,1,3,1,1978,3,2.0,602.0,3,3,2,303,30,0,0,0,0,0,0,1,0,7,2009,9,4,165500
75,5,35.0,6300,1,0,3,3,2,4,0,17,2,2,0,4,6,6,1914,2001,1,1,14,16,2,0.0,2,2,1,3,3,1,1,0.0,1,0.0,742.0,742.0,1,5,1,5,742,742,0,1484,0.0,0.0,2,0,3,1,2,9,7,1,4,6,0,0,0.0,0.0,0,0,2,0,291,134,0,0,0,0,0,1,0,6,2008,9,4,128000
20,4,0.0,9790,1,1,3,3,2,4,0,14,1,2,0,2,6,5,1967,1967,1,1,3,15,2,0.0,2,2,1,3,3,1,3,251.0,2,630.0,491.0,1372.0,1,2,1,5,1342,0,0,1342,0.0,0.0,2,0,3,1,2,7,7,1,4,1,1967,1,2.0,457.0,3,3,2,0,0,0,0,197,0,0,0,1,0,9,2009,9,4,161500
50,5,60.0,10800,1,1,3,3,2,4,0,17,0,2,0,0,5,6,1915,1950,1,1,8,8,2,0.0,2,3,2,1,3,1,2,686.0,1,0.0,0.0,686.0,1,2,1,5,966,686,0,1652,1.0,0.0,2,0,4,1,2,7,7,0,0,5,1961,1,1.0,416.0,3,3,2,0,0,196,0,0,0,0,0,3,1200,6,2010,9,4,139000
60,4,76.0,10142,1,1,0,3,2,4,0,20,2,2,0,5,7,5,2004,2004,1,1,13,14,2,0.0,3,2,2,2,3,1,6,656.0,1,0.0,300.0,956.0,1,5,1,5,956,1128,0,2084,1.0,0.0,2,1,4,1,3,8,7,0,0,3,2004,2,2.0,618.0,3,3,2,0,45,0,0,0,0,0,0,1,0,1,2010,9,4,233000
20,5,50.0,6000,1,1,3,3,2,0,0,17,2,2,0,2,4,7,1954,2000,1,1,8,8,2,0.0,2,2,1,3,3,1,1,0.0,1,0.0,901.0,901.0,1,5,1,5,901,0,0,901,0.0,0.0,1,0,2,1,2,4,7,0,0,5,1954,1,1.0,281.0,2,3,2,0,0,0,0,0,0,0,0,1,0,8,2008,9,4,107900
60,4,0.0,12205,1,1,0,2,2,4,0,4,2,2,0,5,6,8,1966,2007,1,1,6,6,1,157.0,2,2,1,3,2,4,2,568.0,1,0.0,264.0,832.0,1,3,1,5,976,1111,0,2087,0.0,0.0,2,1,5,1,3,9,7,0,0,1,1966,3,2.0,444.0,3,3,2,133,168,0,0,0,0,0,0,1,0,7,2007,9,4,187500
120,4,43.0,3182,1,1,3,3,2,4,0,0,2,2,4,2,7,5,2005,2006,1,1,13,14,1,11.0,3,2,2,2,3,1,6,16.0,1,0.0,1129.0,1145.0,1,5,1,5,1145,0,0,1145,0.0,0.0,2,0,2,1,3,5,7,1,4,1,2005,3,2.0,397.0,3,3,2,100,16,0,0,0,0,0,0,1,0,9,2009,9,4,160200
80,4,0.0,11333,1,1,0,3,2,0,0,11,2,2,0,7,6,5,1976,1976,1,1,6,6,2,0.0,2,2,2,2,3,3,5,539.0,1,0.0,490.0,1029.0,1,2,1,5,1062,0,0,1062,1.0,0.0,1,0,3,1,2,5,7,2,3,1,1976,2,2.0,539.0,3,3,2,120,0,0,0,0,0,0,0,1,0,5,2007,9,4,146800
60,4,92.0,9920,1,1,0,3,2,1,0,15,2,2,0,5,7,5,1996,1997,1,1,8,8,2,0.0,3,2,2,2,3,3,6,862.0,1,0.0,255.0,1117.0,1,5,1,5,1127,886,0,2013,1.0,0.0,2,1,3,1,2,8,7,1,3,1,1997,1,2.0,455.0,3,3,2,180,130,0,0,0,0,0,0,1,0,6,2007,9,4,269790
20,4,76.0,9158,1,1,3,3,2,4,0,21,2,2,0,2,8,5,2007,2007,1,1,5,5,3,140.0,3,2,2,2,3,3,1,0.0,1,0.0,1496.0,1496.0,1,5,1,5,1496,0,0,1496,0.0,0.0,2,0,3,1,3,7,7,0,0,1,2007,3,2.0,474.0,3,3,2,168,130,0,0,0,0,0,0,1,0,6,2007,6,5,225000
60,4,0.0,10832,1,1,0,3,2,0,0,8,2,2,0,5,7,5,1994,1996,1,1,8,8,2,0.0,3,2,2,2,3,1,1,0.0,1,0.0,712.0,712.0,1,5,1,5,1086,809,0,1895,0.0,0.0,2,1,3,1,3,7,7,1,3,1,1994,3,2.0,409.0,3,3,2,143,46,0,0,0,0,0,0,3,500,10,2008,9,4,194500
60,4,70.0,8400,1,1,3,3,2,4,0,20,2,2,0,5,6,6,1980,1981,1,1,6,6,1,130.0,2,2,1,2,3,1,1,0.0,1,0.0,650.0,650.0,1,2,1,5,888,676,0,1564,0.0,0.0,2,1,3,1,2,7,7,1,3,1,1980,1,2.0,476.0,3,3,2,0,50,0,0,204,0,0,3,1,0,4,2010,9,4,171000
20,4,71.0,8197,1,1,3,3,2,4,0,19,2,2,0,2,6,5,1977,1977,1,1,10,11,1,148.0,2,2,1,3,3,1,1,0.0,1,0.0,660.0,660.0,1,5,1,5,1285,0,0,1285,0.0,0.0,1,1,3,1,2,7,7,1,3,1,1977,2,2.0,528.0,3,3,2,138,0,0,0,0,0,0,3,1,0,4,2007,9,4,143500
20,4,57.0,7677,1,1,3,3,2,4,0,12,2,2,0,2,5,5,1953,1953,1,1,13,14,2,0.0,2,2,1,3,3,1,4,570.0,1,0.0,203.0,773.0,1,3,1,5,773,0,0,773,0.0,0.0,1,0,2,1,2,4,7,0,0,1,1953,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,0,1,0,4,2008,9,0,110000
60,4,104.0,13518,1,1,3,3,2,4,0,16,2,2,0,5,9,5,2008,2009,3,1,13,14,3,860.0,4,2,2,4,3,1,1,0.0,1,0.0,1926.0,1926.0,1,5,1,5,1966,1174,0,3140,0.0,0.0,3,1,4,1,4,11,7,2,4,3,2009,3,3.0,820.0,3,3,2,144,78,0,0,0,0,0,0,1,0,7,2009,6,5,485000
50,4,60.0,7200,1,1,3,3,2,0,0,18,1,2,0,0,5,7,1937,1950,1,1,14,15,1,252.0,2,2,0,2,3,1,5,569.0,1,0.0,162.0,731.0,1,5,1,5,981,787,0,1768,1.0,0.0,1,1,3,1,3,7,7,2,3,5,1939,1,1.0,240.0,3,3,2,0,0,264,0,0,0,0,3,1,0,6,2007,9,4,175000
60,4,79.0,12798,1,1,0,1,2,4,1,4,1,2,0,5,6,5,1997,1997,1,1,13,14,2,0.0,2,2,2,2,3,4,6,462.0,1,0.0,154.0,616.0,1,3,1,5,616,1072,0,1688,1.0,0.0,2,1,4,1,3,8,7,0,0,1,1997,2,2.0,603.0,3,3,2,403,114,185,0,0,0,0,0,3,400,5,2008,9,4,200000
30,5,40.0,4800,1,1,3,3,2,4,0,9,2,2,0,2,4,7,1916,1990,1,1,8,8,2,0.0,2,2,1,3,3,1,2,197.0,1,0.0,999.0,1196.0,1,5,1,4,1196,0,0,1196,1.0,0.0,1,0,2,1,2,5,7,0,0,5,1957,1,2.0,440.0,3,3,2,0,0,0,0,0,0,0,0,1,0,7,2007,9,4,109900
60,4,63.0,8199,1,1,3,3,2,4,0,5,2,2,0,5,7,5,2005,2005,1,1,15,16,2,0.0,3,2,2,2,3,3,6,648.0,1,0.0,80.0,728.0,1,5,1,5,728,728,0,1456,1.0,0.0,2,1,3,1,3,7,7,1,4,1,2005,3,2.0,410.0,3,3,2,36,18,0,0,0,0,0,0,1,0,10,2008,9,4,189000
60,4,107.0,13891,1,1,3,3,2,4,0,16,2,2,0,5,9,5,2008,2009,3,1,13,14,3,424.0,4,2,2,4,3,4,1,0.0,1,0.0,1734.0,1734.0,1,5,1,5,1734,1088,0,2822,0.0,0.0,3,1,4,1,4,12,7,1,4,3,2009,2,3.0,1020.0,3,3,2,52,170,0,0,192,0,0,0,1,0,1,2009,6,5,582933
20,4,75.0,9000,1,1,3,3,2,4,0,12,2,2,0,2,5,5,1954,1954,1,1,14,15,2,0.0,2,2,1,3,3,1,2,812.0,1,0.0,124.0,936.0,1,2,1,5,1128,0,0,1128,0.0,0.0,1,0,2,1,2,5,6,0,0,1,1954,1,1.0,286.0,3,3,2,0,0,0,0,0,0,0,2,1,0,6,2006,9,3,118000
20,4,91.0,12274,1,1,0,3,2,2,0,21,2,2,0,2,7,5,2008,2008,1,1,13,14,3,256.0,3,2,2,2,3,1,1,0.0,1,0.0,1417.0,1417.0,1,5,1,5,1428,0,0,1428,0.0,0.0,2,0,3,1,4,6,7,0,0,1,2008,2,2.0,554.0,3,3,2,0,60,0,0,0,0,0,0,1,0,7,2008,6,5,227680
80,4,75.0,9750,1,1,3,3,2,4,0,12,2,2,0,7,5,5,1967,1967,1,1,13,14,2,0.0,2,2,2,3,3,3,5,400.0,3,480.0,100.0,980.0,1,3,1,5,980,0,0,980,0.0,0.0,2,0,3,1,2,6,7,0,0,1,1967,3,1.0,384.0,3,3,2,68,0,0,0,0,0,0,0,1,0,10,2006,9,4,135500
70,4,144.0,21384,1,1,3,3,2,4,0,3,2,2,0,5,5,6,1923,2004,1,1,14,15,2,0.0,2,2,1,3,3,4,6,1309.0,1,0.0,15.0,1324.0,1,5,1,5,1072,504,0,1576,2.0,0.0,1,1,3,1,3,6,7,1,3,1,1923,2,2.0,528.0,3,3,2,0,312,0,0,0,0,0,0,1,0,5,2009,9,4,223500
80,4,85.0,13400,1,1,3,3,2,4,0,12,2,2,0,7,5,5,1966,1966,1,1,13,14,1,1047.0,2,2,1,3,3,3,5,516.0,4,128.0,380.0,1024.0,1,2,1,5,1086,0,0,1086,1.0,0.0,1,0,3,1,2,6,7,1,4,1,1966,2,2.0,484.0,3,3,2,0,0,0,0,0,0,0,2,1,0,6,2006,9,4,159950
75,5,90.0,8100,1,1,3,3,2,0,0,17,2,2,0,4,5,5,1898,1965,3,1,0,0,2,0.0,2,2,2,3,3,1,1,0.0,1,0.0,849.0,849.0,1,2,0,4,1075,1063,0,2138,0.0,0.0,2,0,2,3,2,11,7,0,0,5,1910,1,2.0,360.0,2,1,0,40,156,0,0,0,0,0,3,1,0,11,2009,9,4,106000
20,4,78.0,10140,1,1,3,3,2,4,0,14,2,2,0,2,6,6,1974,1999,3,1,6,6,1,99.0,2,2,1,3,3,1,5,663.0,2,377.0,0.0,1040.0,1,4,1,5,1309,0,0,1309,1.0,0.0,1,1,3,1,3,5,7,1,2,1,1974,2,2.0,484.0,3,3,2,265,0,0,0,0,648,2,4,1,0,1,2006,9,4,181000
120,5,0.0,4438,1,1,3,3,2,4,0,5,2,2,4,2,6,5,2004,2004,1,1,13,14,1,169.0,3,2,2,2,3,4,6,662.0,1,0.0,186.0,848.0,1,5,1,5,848,0,0,848,1.0,0.0,1,0,1,1,3,4,7,1,4,1,2004,3,2.0,420.0,3,3,2,140,0,0,0,0,0,0,0,1,0,6,2008,3,4,144500
20,0,66.0,8712,0,1,3,0,2,4,1,9,2,2,0,2,5,5,1952,1952,3,1,14,15,2,0.0,1,2,1,3,3,3,1,0.0,1,0.0,540.0,540.0,1,2,0,4,1044,0,0,1044,0.0,0.0,1,0,2,1,1,4,7,0,0,2,1952,1,2.0,504.0,3,3,0,0,0,0,0,0,0,0,0,3,54,6,2010,9,2,55993
20,4,75.0,9750,1,1,3,3,2,4,0,12,2,2,0,2,6,6,1958,1958,1,1,8,8,1,243.0,2,2,1,3,3,1,3,608.0,1,0.0,834.0,1442.0,1,3,1,5,1442,0,0,1442,0.0,0.0,1,1,4,1,2,7,7,0,0,1,1958,2,1.0,301.0,3,3,2,0,0,275,0,0,0,0,0,3,500,4,2007,0,4,157900
50,4,45.0,8248,1,0,3,3,2,4,0,7,2,2,0,0,5,7,1918,1950,1,1,12,13,2,0.0,2,2,0,3,3,1,1,0.0,1,0.0,686.0,686.0,2,3,1,5,686,564,0,1250,0.0,1.0,1,1,3,1,1,7,7,0,0,5,1955,1,1.0,280.0,3,3,1,207,0,96,0,0,0,0,0,1,0,7,2006,9,4,116000
20,4,48.0,12137,1,1,1,3,2,1,0,5,2,2,0,2,7,5,1998,1998,1,1,13,14,1,442.0,2,2,2,2,3,1,1,0.0,1,0.0,1649.0,1649.0,1,5,1,5,1661,0,0,1661,0.0,0.0,2,0,3,1,3,6,7,0,0,1,1998,2,2.0,598.0,3,3,2,0,34,0,0,0,0,0,0,1,0,5,2010,9,4,224900
20,4,0.0,11425,1,1,0,3,2,0,0,12,2,2,0,2,5,6,1954,1954,1,1,3,3,2,0.0,2,2,1,3,3,1,4,486.0,1,0.0,522.0,1008.0,1,3,1,5,1008,0,0,1008,0.0,0.0,1,0,2,1,2,4,7,1,4,1,1954,2,1.0,275.0,3,3,2,0,0,120,0,0,0,0,0,1,0,7,2006,9,4,137000
20,4,0.0,13265,1,1,0,3,2,1,0,11,2,2,0,2,8,5,2002,2002,3,1,5,5,1,148.0,3,2,2,2,3,1,6,1218.0,1,0.0,350.0,1568.0,1,5,1,5,1689,0,0,1689,1.0,0.0,2,0,3,1,3,7,7,2,4,1,2002,2,3.0,857.0,3,3,2,150,59,0,0,0,0,0,0,1,0,7,2008,9,4,271000
80,4,80.0,8816,1,1,3,3,2,4,0,4,2,2,0,7,6,7,1971,1971,1,1,6,6,1,80.0,2,2,1,3,3,3,6,504.0,1,0.0,506.0,1010.0,1,3,1,5,1052,0,0,1052,1.0,0.0,1,0,3,1,2,6,7,0,0,1,1971,1,2.0,440.0,3,3,2,0,0,0,0,0,0,0,3,1,0,6,2010,9,4,155000
120,4,44.0,6371,1,1,0,3,2,4,0,16,2,2,4,2,7,5,2009,2010,1,1,13,14,3,128.0,3,2,2,2,3,2,6,733.0,1,0.0,625.0,1358.0,1,5,1,5,1358,0,0,1358,1.0,0.0,2,0,2,1,3,6,7,1,4,1,2010,2,2.0,484.0,3,3,2,192,35,0,0,0,0,0,0,1,0,6,2010,6,5,224000
60,4,72.0,7226,1,1,0,3,2,1,0,5,2,2,0,5,7,5,2003,2003,1,1,13,14,2,0.0,3,2,2,2,3,1,1,0.0,1,0.0,798.0,798.0,1,5,1,5,798,842,0,1640,0.0,0.0,2,1,3,1,3,6,7,0,0,1,2003,2,2.0,595.0,3,3,2,0,45,0,0,0,0,0,0,1,0,6,2008,9,4,183000
20,5,60.0,6000,1,2,3,0,2,4,1,17,2,2,1,2,4,4,1953,1953,1,1,8,8,2,0.0,1,2,1,1,3,1,1,0.0,1,0.0,936.0,936.0,1,2,0,5,936,0,0,936,0.0,0.0,1,0,2,1,2,4,5,0,0,5,1974,1,2.0,576.0,3,3,2,0,32,112,0,0,0,0,0,1,0,2,2009,9,4,93000
60,4,0.0,12394,1,1,0,3,2,0,0,8,2,2,0,5,7,5,2003,2003,1,1,13,14,2,0.0,3,2,2,2,3,4,1,0.0,1,0.0,847.0,847.0,1,5,1,5,847,886,0,1733,0.0,0.0,2,1,3,1,3,7,7,1,4,3,2003,3,2.0,433.0,3,3,2,100,48,0,0,0,0,0,0,1,0,10,2007,9,3,225000
50,4,60.0,9900,1,1,3,3,2,4,0,18,2,2,0,0,6,7,1940,1950,1,1,13,14,2,0.0,2,2,0,3,3,1,1,0.0,1,0.0,778.0,778.0,1,2,1,5,944,545,0,1489,0.0,0.0,2,0,3,1,2,7,7,1,4,5,1940,1,1.0,240.0,3,3,2,335,0,0,0,0,0,0,2,1,0,7,2009,9,4,139500
20,1,81.0,11216,1,1,3,3,2,4,0,21,2,2,0,2,8,5,2006,2006,1,1,13,14,2,0.0,3,2,2,2,4,1,1,0.0,1,0.0,1489.0,1489.0,1,5,1,5,1489,0,0,1489,0.0,0.0,2,0,3,1,3,7,7,1,4,1,2006,2,2.0,776.0,3,3,2,0,140,0,0,0,0,0,0,1,0,6,2006,6,5,232600
20,4,114.0,14803,1,1,3,3,2,4,0,16,4,4,0,2,10,5,2007,2008,3,1,5,5,1,816.0,4,2,2,4,3,3,6,1636.0,1,0.0,442.0,2078.0,1,5,1,5,2084,0,0,2084,1.0,0.0,2,0,2,1,4,7,7,1,4,1,2007,3,3.0,1220.0,3,3,2,188,45,0,0,0,0,0,0,1,0,6,2008,6,5,385000
45,5,50.0,6130,1,1,3,3,2,4,0,3,2,2,0,1,5,6,1924,1950,1,1,8,8,2,0.0,2,2,0,3,3,1,5,784.0,1,0.0,0.0,784.0,1,3,1,5,784,0,0,784,1.0,0.0,1,0,2,1,3,5,7,0,0,6,0,0,0.0,0.0,0,0,2,0,0,116,0,0,0,0,0,1,0,5,2008,9,4,109500
