MSSubClass,BldgType,Heating,Exterior2nd,Street,MSZoning,CentralAir,RoofMatl,Condition1,Exterior1st,MasVnrType,SaleType,LandContour,GarageType,Condition2,LotConfig,LandSlope,RoofStyle,SaleCondition,LotShape,MiscFeature,Neighborhood,HouseStyle,Alley,Foundation,MSSubClass,BldgType,Heating,Exterior2nd,Street,MSZoning,CentralAir,RoofMatl,Condition1,Exterior1st,MasVnrType,SaleType,LandContour,GarageType,Condition2,LotConfig,LandSlope,RoofStyle,SaleCondition,LotShape,MiscFeature,Neighborhood,HouseStyle,Alley,Foundation
50,1Fam,GasA,MetalSd,Pave,RM,Y,CompShg,Artery,MetalSd,None,WD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,OldTown,1.5Fin,None,BrkTil,50,0,1,8,1,5,1,1,0,8,2,9,3,5,2,4,0,1,4,3,1,17,0,1,0
30,1Fam,GasA,AsbShng,Pave,RM,N,CompShg,Norm,AsbShng,None,WD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Abnorml,Reg,None,OldTown,1Story,None,BrkTil,30,0,1,0,1,5,0,1,2,0,2,9,3,5,2,4,0,1,0,3,1,17,2,1,0
70,1Fam,GasW,Wd Sdng,Pave,RM,N,CompShg,Norm,Wd Sdng,None,WD,Lvl,Detchd,Norm,Corner,Gtl,Gable,Abnorml,Reg,None,OldTown,2Story,Grvl,BrkTil,70,0,2,15,1,5,0,1,2,14,2,9,3,5,2,0,0,1,0,3,1,17,5,0,0
70,1Fam,GasA,Wd Sdng,Pave,RM,Y,CompShg,Norm,Wd Sdng,None,WD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,OldTown,2Story,Grvl,Stone,70,0,1,15,1,5,1,1,2,14,2,9,3,5,2,4,0,1,4,3,1,17,5,0,4
190,2fmCon,Grav,MetalSd,Pave,RM,N,CompShg,Norm,MetalSd,None,WD,Lvl,None,Norm,Inside,Gtl,Gable,Abnorml,Reg,None,OldTown,2Story,None,BrkTil,190,1,3,8,1,5,0,1,2,8,2,9,3,6,2,4,0,1,0,3,1,17,5,1,0
70,1Fam,GasA,Wd Sdng,Pave,RM,Y,CompShg,Norm,Wd Sdng,None,WD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,OldTown,2Story,None,CBlock,70,0,1,15,1,5,1,1,2,14,2,9,3,5,2,4,0,1,4,3,1,17,5,1,1
50,1Fam,GasA,MetalSd,Pave,RM,Y,CompShg,Feedr,MetalSd,None,WD,Lvl,Detchd,Feedr,Corner,Gtl,Gable,Normal,Reg,None,BrkSide,1.5Fin,None,CBlock,50,0,1,8,1,5,1,1,1,8,2,9,3,5,1,0,0,1,4,3,1,3,0,1,1
75,1Fam,GasA,Wd Sdng,Pave,RL,N,CompShg,Norm,Wd Sdng,None,WD,Bnk,Detchd,Norm,Corner,Gtl,Gable,Normal,IR1,None,BrkSide,2.5Unf,None,BrkTil,75,0,1,15,1,4,0,1,2,14,2,9,0,5,2,0,0,1,4,0,1,3,4,1,0
30,1Fam,GasA,MetalSd,Pave,RM,N,CompShg,Feedr,MetalSd,None,WD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,BrkSide,1Story,None,BrkTil,30,0,1,8,1,5,0,1,1,8,2,9,3,5,2,4,0,1,4,3,1,3,2,1,0
50,1Fam,GasA,MetalSd,Pave,RM,Y,CompShg,Norm,MetalSd,None,WD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Abnorml,Reg,None,BrkSide,1.5Fin,None,BrkTil,50,0,1,8,1,5,1,1,2,8,2,9,3,5,2,4,0,1,0,3,1,3,0,1,0
50,1Fam,GasA,MetalSd,Pave,RM,Y,CompShg,Norm,MetalSd,None,WD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,BrkSide,1.5Fin,None,CBlock,50,0,1,8,1,5,1,1,2,8,2,9,3,5,2,4,0,1,4,3,1,3,0,1,1
50,1Fam,GasA,MetalSd,Pave,RM,Y,CompShg,Feedr,MetalSd,Stone,WD,Lvl,Detchd,Norm,Corner,Gtl,Gable,Normal,Reg,None,BrkSide,1.5Fin,None,CBlock,50,0,1,8,1,5,1,1,1,8,3,9,3,5,2,0,0,1,4,3,1,3,0,1,1
50,1Fam,GasA,Wd Sdng,Pave,RM,Y,CompShg,Norm,Wd Sdng,None,WD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,BrkSide,1.5Fin,None,CBlock,50,0,1,15,1,5,1,1,2,14,2,9,3,5,2,4,0,1,4,3,1,3,0,1,1
50,1Fam,GasA,VinylSd,Pave,RM,Y,CompShg,Norm,VinylSd,None,WD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,BrkSide,1.5Fin,None,CBlock,50,0,1,14,1,5,1,1,2,13,2,9,3,5,2,4,0,1,4,3,1,3,0,1,1
50,1Fam,GasA,MetalSd,Pave,RM,Y,CompShg,Norm,MetalSd,None,WD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,BrkSide,1.5Fin,None,BrkTil,50,0,1,8,1,5,1,1,2,8,2,9,3,5,2,4,0,1,4,3,1,3,0,1,0
30,1Fam,GasA,Wd Sdng,Pave,RM,Y,CompShg,Artery,Wd Sdng,None,WD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,OldTown,1Story,None,BrkTil,30,0,1,15,1,5,1,1,0,14,2,9,3,5,2,4,0,1,4,3,1,17,2,1,0
50,1Fam,GasA,MetalSd,Pave,RM,Y,CompShg,Norm,MetalSd,None,WD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,OldTown,1.5Fin,Grvl,CBlock,50,0,1,8,1,5,1,1,2,8,2,9,3,5,2,4,0,1,4,3,1,17,0,0,1
70,1Fam,GasA,Wd Sdng,Pave,RM,Y,CompShg,Norm,Wd Sdng,None,WD,Lvl,None,Norm,Inside,Gtl,Gable,Normal,Reg,None,OldTown,2Story,Grvl,PConc,70,0,1,15,1,5,1,1,2,14,2,9,3,6,2,4,0,1,4,3,1,17,5,0,2
70,1Fam,GasA,VinylSd,Pave,RM,Y,CompShg,Norm,VinylSd,None,WD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,OldTown,2Story,Grvl,BrkTil,70,0,1,14,1,5,1,1,2,13,2,9,3,5,2,4,0,1,4,3,1,17,5,0,0
20,1Fam,GasA,HdBoard,Pave,RL,Y,CompShg,Feedr,HdBoard,BrkFace,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,IR1,None,ClearCr,1Story,None,CBlock,20,0,1,6,1,4,1,1,1,6,1,9,3,1,2,4,0,1,4,0,1,4,2,1,1
50,1Fam,GasA,Wd Sdng,Pave,RL,N,CompShg,Norm,Wd Sdng,None,COD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Normal,IR1,None,ClearCr,1.5Fin,None,BrkTil,50,0,1,15,1,4,0,1,2,14,2,0,3,5,2,4,0,1,4,0,1,4,0,1,0
190,2fmCon,GasA,Wd Shng,Pave,RL,N,CompShg,Norm,Wd Sdng,None,ConLD,Lvl,None,Norm,Inside,Gtl,Gable,Normal,Reg,None,SWISU,1.5Fin,None,BrkTil,190,1,1,16,1,4,0,1,2,14,2,3,3,6,2,4,0,1,4,3,1,18,0,1,0
50,1Fam,GasA,VinylSd,Pave,RL,N,CompShg,Norm,VinylSd,None,WD,Bnk,Detchd,Norm,Inside,Mod,Gable,Normal,IR1,None,SWISU,1.5Fin,None,CBlock,50,0,1,14,1,4,0,1,2,13,2,9,0,5,2,4,1,1,4,0,1,18,0,1,1
70,1Fam,GasW,Stucco,Pave,C (all),N,CompShg,Norm,Wd Sdng,None,WD,Lvl,None,Norm,Inside,Gtl,Gambrel,Abnorml,IR1,None,SWISU,2Story,None,CBlock,70,0,2,13,1,0,0,1,2,14,2,9,3,6,2,4,0,2,0,0,1,18,5,1,1
190,2fmCon,GasA,Wd Sdng,Pave,RH,Y,CompShg,Artery,Wd Sdng,None,COD,Lvl,Detchd,Norm,Corner,Gtl,Gable,Normal,Reg,None,SWISU,1.5Fin,None,BrkTil,190,1,1,15,1,3,1,1,0,14,2,0,3,5,2,0,0,1,4,3,1,18,0,1,0
90,Duplex,GasA,Plywood,Pave,RL,N,Tar&Grv,Norm,Plywood,BrkFace,WD,Lvl,None,Norm,Inside,Gtl,Gable,Normal,Reg,None,Sawyer,1Story,None,CBlock,90,2,1,11,1,4,0,5,2,10,1,9,3,6,2,4,0,1,4,3,1,19,2,1,1
20,1Fam,GasA,HdBoard,Pave,RL,Y,CompShg,Norm,HdBoard,BrkFace,WD,Lvl,Detchd,Norm,Inside,Gtl,Hip,Normal,Reg,None,Sawyer,1Story,None,CBlock,20,0,1,6,1,4,1,1,2,6,1,9,3,5,2,4,0,3,4,3,1,19,2,1,1
20,1Fam,GasA,HdBoard,Pave,RL,Y,CompShg,Norm,HdBoard,None,WD,Lvl,Detchd,Norm,Inside,Gtl,Hip,Normal,Reg,None,Sawyer,1Story,None,CBlock,20,0,1,6,1,4,1,1,2,6,2,9,3,5,2,4,0,3,4,3,1,19,2,1,1
90,Duplex,GasA,Plywood,Pave,RL,Y,CompShg,Norm,Plywood,None,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,IR1,None,Sawyer,SFoyer,None,CBlock,90,2,1,11,1,4,1,1,2,10,2,9,3,1,2,4,0,1,4,0,1,19,6,1,1
60,1Fam,GasA,HdBoard,Pave,RL,Y,CompShg,Norm,HdBoard,None,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,Sawyer,2Story,None,CBlock,60,0,1,6,1,4,1,1,2,6,2,9,3,1,2,4,0,1,4,3,1,19,5,1,1
20,1Fam,GasA,Wd Sdng,Pave,RL,Y,CompShg,Norm,Wd Sdng,None,WD,Low,Attchd,Norm,Inside,Mod,Hip,Normal,IR1,None,ClearCr,1Story,None,CBlock,20,0,1,15,1,4,1,1,2,14,2,9,2,1,2,4,1,3,4,0,1,4,2,1,1
30,1Fam,GasA,Wd Sdng,Pave,RL,N,CompShg,Feedr,Wd Sdng,None,WD,Lvl,Detchd,Norm,Corner,Gtl,Gable,Normal,Reg,None,Sawyer,1Story,None,BrkTil,30,0,1,15,1,4,0,1,1,14,2,9,3,5,2,0,0,1,4,3,1,19,2,1,0
60,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,BrkFace,WD,Low,Attchd,Norm,CulDSac,Mod,Gable,Normal,IR1,None,ClearCr,2Story,None,PConc,60,0,1,14,1,4,1,1,2,13,1,9,2,1,2,1,1,1,4,0,1,4,5,1,2
50,1Fam,GasA,Wd Sdng,Pave,RL,Y,CompShg,Norm,Wd Sdng,None,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,Reg,Shed,Edwards,1.5Fin,None,CBlock,50,0,1,15,1,4,1,1,2,14,2,9,3,1,2,4,0,1,4,3,3,7,0,1,1
20,1Fam,GasA,Plywood,Pave,RL,Y,CompShg,Norm,Wd Sdng,None,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,Edwards,1Story,None,CBlock,20,0,1,11,1,4,1,1,2,14,2,9,3,1,2,4,0,1,4,3,1,7,2,1,1
50,1Fam,GasA,Wd Shng,Pave,RL,Y,CompShg,Norm,WdShing,None,WD,Bnk,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,Edwards,1.5Fin,None,CBlock,50,0,1,16,1,4,1,1,2,15,2,9,0,5,2,4,0,1,4,3,1,7,0,1,1
20,1Fam,GasA,Wd Shng,Pave,RL,Y,CompShg,Norm,WdShing,None,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,Edwards,1Story,None,CBlock,20,0,1,16,1,4,1,1,2,15,2,9,3,1,2,4,0,1,4,3,1,7,2,1,1
20,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,Stone,Con,Lvl,Attchd,Norm,Inside,Gtl,Gable,Partial,IR2,None,Edwards,1Story,None,PConc,20,0,1,14,1,4,1,1,2,13,3,2,3,1,2,4,0,1,5,1,1,7,2,1,2
20,1Fam,GasA,Wd Sdng,Pave,RL,Y,CompShg,Norm,Wd Sdng,None,COD,Lvl,Detchd,Norm,CulDSac,Gtl,Gable,Normal,IR1,None,Edwards,1Story,None,CBlock,20,0,1,15,1,4,1,1,2,14,2,0,3,5,2,1,0,1,4,0,1,7,2,1,1
20,1Fam,GasA,Plywood,Pave,RL,Y,CompShg,Norm,Plywood,BrkFace,WD,Low,Attchd,Norm,Inside,Mod,Gable,Normal,Reg,None,SawyerW,1Story,None,CBlock,20,0,1,11,1,4,1,1,2,10,1,9,2,1,2,4,1,1,4,3,1,20,2,1,1
60,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,BrkFace,WD,Lvl,2Types,Norm,CulDSac,Gtl,Gable,Normal,IR1,None,SawyerW,2Story,None,PConc,60,0,1,14,1,4,1,1,2,13,1,9,3,0,2,1,0,1,4,0,1,20,5,1,2
20,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,Stone,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,CollgCr,1Story,None,PConc,20,0,1,14,1,4,1,1,2,13,3,9,3,1,2,4,0,1,4,3,1,5,2,1,2
50,1Fam,GasA,Plywood,Pave,RL,Y,CompShg,Norm,Wd Sdng,None,WD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Normal,IR1,None,SawyerW,1.5Fin,None,PConc,50,0,1,11,1,4,1,1,2,14,2,9,3,5,2,4,0,1,4,0,1,20,0,1,2
85,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,None,WD,Lvl,Attchd,Norm,Corner,Gtl,Gable,Normal,Reg,None,CollgCr,SFoyer,None,PConc,85,0,1,14,1,4,1,1,2,13,2,9,3,1,2,0,0,1,4,3,1,5,6,1,2
60,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,None,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,IR1,None,CollgCr,2Story,None,PConc,60,0,1,14,1,4,1,1,2,13,2,9,3,1,2,4,0,1,4,0,1,5,5,1,2
20,1Fam,GasA,CmentBd,Pave,RL,Y,CompShg,Norm,CemntBd,None,WD,Lvl,Attchd,Norm,FR2,Gtl,Gable,Normal,IR1,None,CollgCr,1Story,None,CBlock,20,0,1,5,1,4,1,1,2,5,2,9,3,1,2,2,0,1,4,0,1,5,2,1,1
20,1Fam,GasA,Wd Sdng,Pave,RL,Y,CompShg,Norm,Wd Sdng,None,WD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,CollgCr,1Story,None,CBlock,20,0,1,15,1,4,1,1,2,14,2,9,3,5,2,4,0,1,4,3,1,5,2,1,1
20,1Fam,GasA,CmentBd,Pave,RL,Y,CompShg,Norm,CemntBd,BrkFace,WD,Lvl,Attchd,Norm,Inside,Gtl,Hip,Normal,Reg,None,CollgCr,1Story,None,PConc,20,0,1,5,1,4,1,1,2,5,1,9,3,1,2,4,0,3,4,3,1,5,2,1,2
60,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,None,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,CollgCr,2Story,None,PConc,60,0,1,14,1,4,1,1,2,13,2,9,3,1,2,4,0,1,4,3,1,5,5,1,2
120,TwnhsE,GasA,VinylSd,Pave,RM,Y,CompShg,Norm,VinylSd,BrkFace,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,CollgCr,1Story,None,PConc,120,4,1,14,1,5,1,1,2,13,1,9,3,1,2,4,0,1,4,3,1,5,2,1,2
30,1Fam,GasA,VinylSd,Pave,RL,N,CompShg,Feedr,VinylSd,None,ConLD,Lvl,Detchd,Norm,Inside,Mod,Gable,Normal,Reg,None,Edwards,1Story,None,CBlock,30,0,1,14,1,4,0,1,1,13,2,3,3,5,2,4,1,1,4,3,1,7,2,1,1
20,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,None,Oth,Lvl,Detchd,Norm,Corner,Gtl,Gable,Abnorml,Reg,None,Edwards,1Story,None,CBlock,20,0,1,14,1,4,1,1,2,13,2,8,3,5,2,0,0,1,0,3,1,7,2,1,1
20,1Fam,GasA,MetalSd,Pave,RL,Y,CompShg,Norm,MetalSd,None,WD,Low,Attchd,Norm,CulDSac,Gtl,Gable,Normal,IR1,None,Edwards,1Story,None,CBlock,20,0,1,8,1,4,1,1,2,8,2,9,2,1,2,1,0,1,4,0,1,7,2,1,1
50,1Fam,GasA,VinylSd,Pave,RL,N,CompShg,Norm,VinylSd,None,WD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Abnorml,Reg,None,Edwards,1.5Fin,None,CBlock,50,0,1,14,1,4,0,1,2,13,2,9,3,5,2,4,0,1,0,3,1,7,0,1,1
80,1Fam,GasA,Plywood,Pave,RL,Y,CompShg,Norm,Plywood,None,WD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,Edwards,SLvl,None,CBlock,80,0,1,11,1,4,1,1,2,10,2,9,3,5,2,4,0,1,4,3,1,7,7,1,1
20,1Fam,GasA,Wd Shng,Pave,RL,Y,CompShg,Norm,WdShing,None,WD,HLS,None,Norm,Inside,Gtl,Hip,Normal,Reg,None,Edwards,1Story,None,CBlock,20,0,1,16,1,4,1,1,2,15,2,9,1,6,2,4,0,3,4,3,1,7,2,1,1
30,1Fam,GasA,VinylSd,Pave,RL,N,CompShg,Artery,MetalSd,BrkFace,WD,Bnk,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,SWISU,1Story,None,BrkTil,30,0,1,14,1,4,0,1,0,8,1,9,0,5,2,4,0,1,4,3,1,18,2,1,0
30,1Fam,GasA,Wd Sdng,Pave,RL,Y,CompShg,Norm,Wd Sdng,None,WD,Lvl,Detchd,Norm,Corner,Gtl,Gable,Normal,Reg,None,SWISU,1Story,None,CBlock,30,0,1,15,1,4,1,1,2,14,2,9,3,5,2,0,0,1,4,3,1,18,2,1,1
90,Duplex,GasA,CBlock,Pave,RH,Y,Tar&Grv,Norm,Plywood,None,WD,Lvl,None,Norm,Inside,Gtl,Flat,Normal,Reg,Shed,SWISU,2Story,Pave,Slab,90,2,1,4,1,3,1,5,2,10,2,9,3,6,2,4,0,0,4,3,3,18,5,2,3
50,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Feedr,VinylSd,None,WD,Lvl,None,Norm,Inside,Gtl,Gable,Normal,Reg,None,SWISU,1.5Fin,None,PConc,50,0,1,14,1,4,1,1,1,13,2,9,3,6,2,4,0,1,4,3,1,18,0,1,2
50,1Fam,GasA,Wd Sdng,Pave,RL,Y,CompShg,Norm,Wd Sdng,BrkFace,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,IR1,None,Crawfor,1.5Fin,None,BrkTil,50,0,1,15,1,4,1,1,2,14,1,9,3,1,2,4,0,1,4,0,1,6,0,1,0
90,Duplex,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,BrkFace,WD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,Crawfor,2Story,None,CBlock,90,2,1,14,1,4,1,1,2,13,1,9,3,5,2,4,0,1,4,3,1,6,5,1,1
80,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,BrkFace,WD,Lvl,BuiltIn,Norm,FR2,Gtl,Gable,Normal,IR1,None,Crawfor,SLvl,None,PConc,80,0,1,14,1,4,1,1,2,13,1,9,3,3,2,2,0,1,4,0,1,6,7,1,2
120,TwnhsE,GasA,HdBoard,Pave,RM,Y,CompShg,Norm,HdBoard,None,WD,HLS,Attchd,Norm,Inside,Mod,Gable,Normal,IR1,None,Blueste,1Story,None,CBlock,120,4,1,6,1,5,1,1,2,6,2,9,1,1,2,4,1,1,4,0,1,1,2,1,1
120,TwnhsE,GasA,HdBoard,Pave,RM,Y,CompShg,Norm,HdBoard,None,WD,HLS,Attchd,Norm,Inside,Mod,Gable,Normal,IR1,None,Blueste,1Story,None,CBlock,120,4,1,6,1,5,1,1,2,6,2,9,1,1,2,4,1,1,4,0,1,1,2,1,1
30,1Fam,GasA,Wd Sdng,Pave,RM,Y,CompShg,Norm,Wd Sdng,None,ConLw,Lvl,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,IDOTRR,1Story,None,BrkTil,30,0,1,15,1,5,1,1,2,14,2,5,3,5,2,4,0,1,4,3,1,9,2,1,0
50,1Fam,GasA,Wd Sdng,Pave,RM,Y,CompShg,Norm,Wd Sdng,None,COD,HLS,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,IDOTRR,1.5Fin,None,BrkTil,50,0,1,15,1,5,1,1,2,14,2,0,1,5,2,4,0,1,4,3,1,9,0,1,0
30,1Fam,GasA,Wd Sdng,Grvl,C (all),Y,CompShg,Norm,Wd Sdng,None,WD,Lvl,Detchd,Norm,Corner,Gtl,Hip,Alloca,Reg,None,IDOTRR,1Story,None,CBlock,30,0,1,15,0,0,1,1,2,14,2,9,3,5,2,0,0,3,2,3,1,9,2,1,1
120,TwnhsE,GasA,CmentBd,Pave,RM,Y,CompShg,Artery,CemntBd,Stone,WD,HLS,Attchd,Norm,Corner,Mod,Hip,Normal,IR1,None,Crawfor,1Story,None,PConc,120,4,1,5,1,5,1,1,0,5,3,9,1,1,2,0,1,3,4,0,1,6,2,1,2
60,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,None,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,Mitchel,2Story,None,PConc,60,0,1,14,1,4,1,1,2,13,2,9,3,1,2,4,0,1,4,3,1,11,5,1,2
80,1Fam,GasA,Plywood,Pave,RL,Y,CompShg,Norm,Plywood,None,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,Reg,Shed,Mitchel,SLvl,None,CBlock,80,0,1,11,1,4,1,1,2,10,2,9,3,1,2,4,0,1,4,3,3,11,7,1,1
90,Duplex,GasA,Plywood,Pave,RL,Y,CompShg,Norm,Plywood,None,ConLD,Lvl,2Types,Norm,Inside,Gtl,Gable,Normal,IR1,None,Mitchel,1Story,None,CBlock,90,2,1,11,1,4,1,1,2,10,2,3,3,0,2,4,0,1,4,0,1,11,2,1,1
20,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,Stone,WD,Lvl,Attchd,Norm,Corner,Gtl,Gable,Normal,IR1,None,Timber,1Story,None,PConc,20,0,1,14,1,4,1,1,2,13,3,9,3,1,2,0,0,1,4,0,1,23,2,1,2
20,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,None,New,Lvl,Attchd,Norm,Inside,Gtl,Gable,Partial,Reg,None,Timber,1Story,None,PConc,20,0,1,14,1,4,1,1,2,13,2,6,3,1,2,4,0,1,5,3,1,23,2,1,2
60,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,None,WD,Lvl,BuiltIn,Norm,Inside,Gtl,Gable,Normal,Reg,None,Timber,2Story,None,PConc,60,0,1,14,1,4,1,1,2,13,2,9,3,3,2,4,0,1,4,3,1,23,5,1,2
20,1Fam,GasA,HdBoard,Pave,RL,Y,CompShg,Norm,Plywood,None,WD,Bnk,Attchd,Norm,Inside,Gtl,Hip,Normal,Reg,None,Mitchel,1Story,None,CBlock,20,0,1,6,1,4,1,1,2,10,2,9,0,1,2,4,0,3,4,3,1,11,2,1,1
20,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,None,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,Mitchel,1Story,None,PConc,20,0,1,14,1,4,1,1,2,13,2,9,3,1,2,4,0,1,4,3,1,11,2,1,2
20,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,None,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,Mitchel,1Story,None,PConc,20,0,1,14,1,4,1,1,2,13,2,9,3,1,2,4,0,1,4,3,1,11,2,1,2
120,Twnhs,GasA,CmentBd,Pave,RM,Y,CompShg,Norm,CemntBd,None,WD,Low,Attchd,Norm,Inside,Mod,Gable,Normal,Reg,None,MeadowV,1Story,None,CBlock,120,3,1,5,1,5,1,1,2,5,2,9,2,1,2,4,1,1,4,3,1,10,2,1,1
160,Twnhs,GasA,CmentBd,Pave,RM,Y,CompShg,Norm,CemntBd,None,WD,Lvl,None,Norm,Inside,Gtl,Gable,Normal,Reg,None,MeadowV,2Story,None,CBlock,160,3,1,5,1,5,1,1,2,5,2,9,3,6,2,4,0,1,4,3,1,10,5,1,1
160,TwnhsE,GasA,CmentBd,Pave,RM,Y,CompShg,Norm,CemntBd,None,WD,Lvl,None,Norm,Inside,Gtl,Gable,Normal,Reg,None,MeadowV,2Story,None,CBlock,160,4,1,5,1,5,1,1,2,5,2,9,3,6,2,4,0,1,4,3,1,10,5,1,1
160,TwnhsE,GasA,CmentBd,Pave,RM,Y,CompShg,Norm,CemntBd,None,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,MeadowV,2Story,None,CBlock,160,4,1,5,1,5,1,1,2,5,2,9,3,1,2,4,0,1,4,3,1,10,5,1,1
20,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,None,ConLD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,Mitchel,1Story,None,CBlock,20,0,1,14,1,4,1,1,2,13,2,3,3,5,2,4,0,1,4,3,1,11,2,1,1
20,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,None,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,Mitchel,1Story,None,CBlock,20,0,1,14,1,4,1,1,2,13,2,9,3,1,2,4,0,1,4,3,1,11,2,1,1
90,Duplex,GasA,HdBoard,Pave,RL,Y,CompShg,Norm,HdBoard,None,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,Reg,Shed,Mitchel,2Story,None,PConc,90,2,1,6,1,4,1,1,2,6,2,9,3,1,2,4,0,1,4,3,3,11,5,1,2
60,1Fam,GasA,HdBoard,Pave,RL,Y,CompShg,Norm,HdBoard,None,WD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,Mitchel,2Story,None,PConc,60,0,1,6,1,4,1,1,2,6,2,9,3,5,2,4,0,1,4,3,1,11,5,1,2
50,1Fam,GasA,HdBoard,Pave,RL,Y,CompShg,Norm,HdBoard,None,WD,Lvl,Attchd,Norm,Inside,Mod,Gable,Normal,IR1,None,Mitchel,1.5Fin,None,CBlock,50,0,1,6,1,4,1,1,2,6,2,9,3,1,2,4,1,1,4,0,1,11,0,1,1
20,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,None,WD,Lvl,Attchd,Norm,Inside,Mod,Hip,Normal,Reg,None,Mitchel,1Story,None,PConc,20,0,1,14,1,4,1,1,2,13,2,9,3,1,2,4,1,3,4,3,1,11,2,1,2
60,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,None,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,Mitchel,2Story,None,PConc,60,0,1,14,1,4,1,1,2,13,2,9,3,1,2,4,0,1,4,3,1,11,5,1,2
